order_date,product_line,order_amount,marketing_spend
2025-12-31,Product B,190.23,23.54
2025-12-31,Product B,157.05,33.39
2025-12-31,Product B,192.8,22.75
2025-12-31,Product B,167.63,21.27
2025-12-31,Product B,220.33,44.7
2025-12-31,Product B,171.99,33.85
2025-12-31,Product B,151.41,20.36
2025-12-31,Product B,183.56,34.82
2025-12-31,Product C,98.02,24.76
2025-12-31,Product C,152.38,34.74
2025-12-31,Product C,110.94,26.2
2025-12-31,Product C,94.99,31.37
2025-12-31,Product C,124.11,21.95
2025-12-31,Product C,116.33,21.38
2025-12-31,Product C,148.86,31.13
2025-12-31,Product C,123.42,31.74
2025-12-31,Product C,103.7,24.36
2025-12-31,Product D,124.42,17.94
2025-12-31,Product D,87.47,24.58
2025-12-31,Product D,105.58,26.9
2025-12-31,Product D,155.58,39.14
2025-12-31,Product D,119.88,23.92
2025-12-31,Product D,73.16,13.58
2026-01-01,Product A,204.45,31.41
2026-01-01,Product A,173.93,34.42
2026-01-01,Product A,150.77,25.05
2026-01-01,Product A,164.14,23.79
2026-01-01,Product A,160.33,36.15
2026-01-01,Product A,156.83,31.19
2026-01-01,Product A,176.92,18.9
2026-01-01,Product A,181.42,19.53
2026-01-01,Product A,183.82,27.19
2026-01-01,Product A,170.18,18.58
2026-01-01,Product A,172.69,36.77
2026-01-01,Product A,152.25,21.03
2026-01-01,Product B,104.18,23.11
2026-01-01,Product B,132.57,26.89
2026-01-01,Product B,140.19,25.74
2026-01-01,Product B,127.95,28.67
2026-01-01,Product B,118.86,38.17
2026-01-01,Product B,194.23,46.08
2026-01-01,Product C,85.82,30.91
2026-01-01,Product C,144.83,31.61
2026-01-01,Product C,93.05,15.78
2026-01-01,Product D,113.44,14.82
2026-01-01,Product D,78.34,10.0
2026-01-01,Product D,46.94,24.71
2026-01-01,Product D,140.84,31.73
2026-01-01,Product D,76.88,14.53
2026-01-01,Product D,114.22,21.01
2026-01-01,Product D,100.23,21.95
2026-01-02,Product A,190.24,18.0
2026-01-02,Product A,159.65,27.36
2026-01-02,Product A,212.31,20.41
2026-01-02,Product A,167.88,40.19
2026-01-02,Product A,152.73,24.26
2026-01-02,Product A,177.3,31.62
2026-01-02,Product A,204.45,38.34
2026-01-02,Product A,199.21,30.99
2026-01-02,Product B,119.84,26.54
2026-01-02,Product B,134.48,32.13
2026-01-02,Product B,136.36,28.24
2026-01-02,Product B,148.95,31.27
2026-01-02,Product B,147.42,11.75
2026-01-02,Product B,167.19,27.72
2026-01-02,Product C,129.31,30.75
2026-01-02,Product C,111.77,26.45
2026-01-02,Product C,146.24,31.74
2026-01-02,Product C,131.69,29.34
2026-01-02,Product C,122.74,40.79
2026-01-02,Product C,146.44,32.85
2026-01-02,Product C,124.72,21.82
2026-01-02,Product C,116.19,28.04
2026-01-02,Product D,116.49,24.92
2026-01-02,Product D,73.29,26.81
2026-01-03,Product A,147.35,29.09
2026-01-03,Product A,163.88,30.5
2026-01-03,Product A,186.35,27.15
2026-01-03,Product A,145.45,27.81
2026-01-03,Product A,158.27,28.07
2026-01-03,Product A,140.45,21.86
2026-01-03,Product A,185.73,36.42
2026-01-03,Product A,152.66,16.61
2026-01-03,Product A,170.35,33.45
2026-01-03,Product B,140.02,24.57
2026-01-03,Product B,149.27,34.5
2026-01-03,Product B,146.87,35.19
2026-01-03,Product B,142.41,21.41
2026-01-03,Product B,130.28,10.0
2026-01-03,Product B,151.07,42.11
2026-01-03,Product B,155.08,31.86
2026-01-03,Product B,135.91,21.15
2026-01-03,Product B,166.66,44.4
2026-01-03,Product C,103.42,11.17
2026-01-03,Product C,95.21,21.34
2026-01-03,Product C,113.58,13.23
2026-01-03,Product D,87.99,10.0
2026-01-04,Product A,158.14,19.54
2026-01-04,Product A,169.84,25.34
2026-01-04,Product A,204.12,32.11
2026-01-04,Product A,168.83,48.5
2026-01-04,Product A,165.72,32.62
2026-01-04,Product A,184.22,37.17
2026-01-04,Product A,176.37,31.53
2026-01-04,Product A,172.21,24.67
2026-01-04,Product B,185.11,33.12
2026-01-04,Product B,150.42,23.13
2026-01-04,Product B,165.74,39.04
2026-01-04,Product B,122.23,17.96
2026-01-04,Product B,165.13,27.04
2026-01-04,Product B,134.15,30.88
2026-01-04,Product B,169.28,25.18
2026-01-04,Product B,149.67,15.78
2026-01-04,Product B,125.3,22.29
2026-01-04,Product B,145.69,17.03
2026-01-04,Product B,129.25,13.45
2026-01-04,Product B,155.01,10.61
2026-01-04,Product C,80.27,20.05
2026-01-04,Product C,98.24,12.07
2026-01-04,Product C,117.5,35.68
2026-01-04,Product C,133.19,23.58
2026-01-04,Product C,135.51,11.86
2026-01-04,Product C,103.44,16.17
2026-01-04,Product D,91.16,20.23
2026-01-04,Product D,106.88,24.71
2026-01-05,Product A,167.08,10.0
2026-01-05,Product A,171.26,29.26
2026-01-05,Product A,192.85,43.26
2026-01-05,Product A,165.87,34.73
2026-01-05,Product A,145.77,30.92
2026-01-05,Product A,157.41,17.28
2026-01-05,Product A,165.92,39.41
2026-01-05,Product A,173.98,41.55
2026-01-05,Product A,153.53,34.48
2026-01-05,Product A,155.65,28.26
2026-01-05,Product A,174.77,35.0
2026-01-05,Product A,175.52,23.92
2026-01-05,Product A,189.37,46.05
2026-01-05,Product A,157.16,12.04
2026-01-05,Product A,180.99,28.12
2026-01-05,Product A,167.12,32.86
2026-01-05,Product B,120.15,10.0
2026-01-05,Product B,158.98,32.5
2026-01-05,Product B,136.9,25.62
2026-01-05,Product B,149.14,30.17
2026-01-05,Product B,158.3,10.0
2026-01-05,Product B,139.71,27.89
2026-01-05,Product B,135.97,23.4
2026-01-05,Product C,57.29,10.0
2026-01-05,Product C,90.23,21.62
2026-01-05,Product C,123.36,32.71
2026-01-05,Product C,150.73,32.95
2026-01-05,Product C,170.17,39.3
2026-01-05,Product C,91.18,15.56
2026-01-05,Product D,88.44,18.17
2026-01-05,Product D,85.14,25.22
2026-01-06,Product A,182.6,27.22
2026-01-06,Product A,158.26,16.14
2026-01-06,Product A,157.42,36.18
2026-01-06,Product A,172.0,23.32
2026-01-06,Product A,197.2,28.84
2026-01-06,Product A,201.24,45.44
2026-01-06,Product A,171.23,17.12
2026-01-06,Product A,220.37,40.56
2026-01-06,Product A,162.87,35.34
2026-01-06,Product A,185.45,42.01
2026-01-06,Product A,155.43,28.97
2026-01-06,Product B,141.78,22.09
2026-01-06,Product B,125.9,27.73
2026-01-06,Product B,177.77,25.77
2026-01-06,Product B,157.18,30.18
2026-01-06,Product C,71.81,10.0
2026-01-06,Product C,119.95,42.15
2026-01-06,Product C,104.63,29.93
2026-01-06,Product C,109.44,24.52
2026-01-06,Product C,146.72,29.51
2026-01-06,Product C,104.82,34.4
2026-01-06,Product C,121.0,35.35
2026-01-06,Product D,101.02,25.7
2026-01-07,Product A,168.58,32.17
2026-01-07,Product A,173.48,10.0
2026-01-07,Product A,162.88,31.09
2026-01-07,Product A,206.09,48.53
2026-01-07,Product A,140.01,21.0
2026-01-07,Product A,135.55,35.2
2026-01-07,Product A,192.28,35.49
2026-01-07,Product A,173.65,40.57
2026-01-07,Product A,196.65,42.69
2026-01-07,Product A,180.05,27.81
2026-01-07,Product A,186.88,38.3
2026-01-07,Product A,165.81,25.38
2026-01-07,Product B,112.24,25.06
2026-01-07,Product B,154.24,24.0
2026-01-07,Product B,142.79,30.37
2026-01-07,Product B,120.01,22.04
2026-01-07,Product B,160.39,13.01
2026-01-07,Product B,160.07,13.82
2026-01-07,Product B,142.41,14.9
2026-01-07,Product B,176.49,20.75
2026-01-07,Product B,108.7,19.55
2026-01-07,Product B,135.9,11.07
2026-01-07,Product B,156.57,10.68
2026-01-07,Product B,122.2,16.17
2026-01-07,Product B,162.65,38.01
2026-01-07,Product B,169.26,27.55
2026-01-07,Product C,88.83,10.36
2026-01-07,Product C,140.74,27.51
2026-01-07,Product C,94.0,32.9
2026-01-07,Product C,130.14,25.58
2026-01-07,Product C,94.79,37.23
2026-01-07,Product C,119.46,37.46
2026-01-07,Product C,139.66,26.56
2026-01-07,Product D,107.1,22.59
2026-01-07,Product D,72.27,17.99
2026-01-07,Product D,65.31,10.64
2026-01-08,Product A,157.93,40.92
2026-01-08,Product A,157.28,25.31
2026-01-08,Product A,185.84,21.69
2026-01-08,Product A,185.65,36.23
2026-01-08,Product A,197.93,40.77
2026-01-08,Product A,198.6,32.88
2026-01-08,Product A,151.02,42.55
2026-01-08,Product A,136.41,11.78
2026-01-08,Product B,157.54,31.08
2026-01-08,Product B,140.26,15.09
2026-01-08,Product B,157.43,31.67
2026-01-08,Product B,164.67,30.49
2026-01-08,Product B,119.29,25.8
2026-01-08,Product B,144.97,20.78
2026-01-08,Product B,138.52,18.03
2026-01-08,Product B,164.55,16.63
2026-01-08,Product B,123.14,18.3
2026-01-08,Product B,180.5,39.12
2026-01-08,Product B,108.9,29.32
2026-01-08,Product B,174.69,20.31
2026-01-08,Product C,110.82,33.6
2026-01-08,Product C,148.56,40.32
2026-01-08,Product C,90.29,26.76
2026-01-08,Product C,131.2,15.49
2026-01-08,Product C,74.53,24.7
2026-01-08,Product C,116.04,15.25
2026-01-08,Product C,115.42,28.3
2026-01-08,Product D,102.91,13.6
2026-01-08,Product D,102.1,11.82
2026-01-08,Product D,93.45,11.21
2026-01-08,Product D,70.4,28.65
2026-01-08,Product D,96.3,22.85
2026-01-09,Product A,120.67,12.54
2026-01-09,Product A,145.86,30.69
2026-01-09,Product A,110.23,15.15
2026-01-09,Product A,201.37,34.29
2026-01-09,Product A,189.72,19.12
2026-01-09,Product A,134.76,34.41
2026-01-09,Product A,172.23,30.11
2026-01-09,Product A,145.4,25.52
2026-01-09,Product B,159.42,38.96
2026-01-09,Product B,140.61,20.67
2026-01-09,Product B,146.58,19.9
2026-01-09,Product B,132.38,25.8
2026-01-09,Product B,149.08,42.4
2026-01-09,Product B,154.65,35.5
2026-01-09,Product B,121.43,24.84
2026-01-09,Product B,129.09,25.11
2026-01-09,Product B,160.15,27.62
2026-01-09,Product C,107.58,28.16
2026-01-09,Product C,147.13,23.14
2026-01-09,Product C,108.72,24.7
2026-01-09,Product C,115.9,32.33
2026-01-09,Product C,195.59,46.38
2026-01-09,Product C,103.83,12.47
2026-01-09,Product C,112.84,17.3
2026-01-09,Product D,109.06,31.13
2026-01-09,Product D,123.11,30.51
2026-01-09,Product D,118.12,20.67
2026-01-09,Product D,115.2,32.58
2026-01-09,Product D,128.28,14.87
2026-01-10,Product A,158.53,23.01
2026-01-10,Product A,154.98,20.45
2026-01-10,Product A,164.04,25.62
2026-01-10,Product A,211.23,32.76
2026-01-10,Product A,177.57,25.57
2026-01-10,Product A,157.03,13.06
2026-01-10,Product A,135.43,13.37
2026-01-10,Product B,135.17,22.6
2026-01-10,Product B,177.02,33.76
2026-01-10,Product B,128.28,23.08
2026-01-10,Product B,126.79,24.92
2026-01-10,Product B,156.34,15.64
2026-01-10,Product B,148.85,24.36
2026-01-10,Product C,90.95,10.0
2026-01-10,Product C,118.46,19.49
2026-01-10,Product C,128.75,12.56
2026-01-10,Product C,105.76,27.03
2026-01-10,Product C,97.34,24.69
2026-01-10,Product D,108.09,31.4
2026-01-11,Product A,130.57,25.15
2026-01-11,Product A,193.83,37.72
2026-01-11,Product A,160.83,19.79
2026-01-11,Product A,171.78,31.18
2026-01-11,Product A,172.11,27.82
2026-01-11,Product A,146.18,28.23
2026-01-11,Product A,180.36,32.27
2026-01-11,Product A,172.44,42.75
2026-01-11,Product A,156.26,36.82
2026-01-11,Product A,153.85,35.03
2026-01-11,Product A,197.13,31.17
2026-01-11,Product B,150.14,25.03
2026-01-11,Product B,171.2,26.18
2026-01-11,Product B,167.16,15.08
2026-01-11,Product B,135.02,31.35
2026-01-11,Product B,179.54,24.34
2026-01-11,Product B,125.42,25.86
2026-01-11,Product B,131.29,20.17
2026-01-11,Product B,164.28,23.57
2026-01-11,Product B,101.76,10.0
2026-01-11,Product B,145.22,10.0
2026-01-11,Product C,159.68,31.4
2026-01-11,Product C,113.71,17.48
2026-01-11,Product C,145.22,10.0
2026-01-11,Product C,110.26,23.89
2026-01-11,Product C,105.46,30.11
2026-01-11,Product C,146.44,20.92
2026-01-11,Product C,166.06,25.15
2026-01-11,Product C,148.35,33.84
2026-01-11,Product C,108.92,20.69
2026-01-11,Product D,69.7,11.97
2026-01-11,Product D,104.51,23.96
2026-01-11,Product D,138.44,12.77
2026-01-11,Product D,105.33,23.22
2026-01-11,Product D,112.94,30.58
2026-01-11,Product D,91.37,21.48
2026-01-12,Product A,198.54,59.62
2026-01-12,Product A,196.84,28.94
2026-01-12,Product A,183.86,36.64
2026-01-12,Product A,149.65,15.35
2026-01-12,Product A,168.61,35.13
2026-01-12,Product A,134.54,17.1
2026-01-12,Product A,182.6,31.38
2026-01-12,Product B,123.78,10.0
2026-01-12,Product B,141.21,13.85
2026-01-12,Product B,115.3,23.82
2026-01-12,Product B,105.89,29.3
2026-01-12,Product B,148.51,24.9
2026-01-12,Product B,122.24,26.9
2026-01-12,Product B,144.94,19.15
2026-01-12,Product B,149.4,11.94
2026-01-12,Product B,109.02,10.0
2026-01-12,Product B,152.69,25.93
2026-01-12,Product B,168.08,21.21
2026-01-12,Product B,157.64,25.89
2026-01-12,Product B,124.25,24.2
2026-01-12,Product B,143.55,19.37
2026-01-12,Product C,91.29,20.68
2026-01-12,Product C,102.34,14.35
2026-01-12,Product C,114.7,31.11
2026-01-12,Product D,83.69,35.77
2026-01-12,Product D,131.9,34.67
2026-01-12,Product D,102.84,10.0
2026-01-12,Product D,98.45,17.27
2026-01-12,Product D,77.03,18.19
2026-01-12,Product D,84.64,25.58
2026-01-12,Product D,52.41,12.13
2026-01-13,Product A,173.61,27.81
2026-01-13,Product A,155.47,22.67
2026-01-13,Product A,166.6,22.18
2026-01-13,Product B,135.39,20.46
2026-01-13,Product B,117.57,23.09
2026-01-13,Product B,133.88,19.92
2026-01-13,Product B,132.49,46.2
2026-01-13,Product B,130.42,10.0
2026-01-13,Product B,109.8,24.74
2026-01-13,Product B,174.4,24.19
2026-01-13,Product C,105.11,21.73
2026-01-13,Product C,163.59,38.0
2026-01-13,Product C,139.13,34.93
2026-01-13,Product C,126.01,28.59
2026-01-13,Product C,139.74,36.49
2026-01-13,Product C,125.81,22.13
2026-01-13,Product D,73.83,10.45
2026-01-13,Product D,94.61,14.04
2026-01-13,Product D,114.45,20.9
2026-01-13,Product D,109.39,13.43
2026-01-13,Product D,55.25,10.32
2026-01-13,Product D,60.49,25.45
2026-01-13,Product D,61.34,10.0
2026-01-13,Product D,104.1,18.21
2026-01-14,Product A,151.81,23.2
2026-01-14,Product A,165.01,34.04
2026-01-14,Product A,144.3,40.68
2026-01-14,Product A,153.3,25.99
2026-01-14,Product A,144.48,14.18
2026-01-14,Product A,150.76,17.87
2026-01-14,Product A,160.89,19.52
2026-01-14,Product A,185.3,25.24
2026-01-14,Product B,126.84,14.48
2026-01-14,Product B,155.13,24.07
2026-01-14,Product B,190.79,42.44
2026-01-14,Product B,173.81,34.92
2026-01-14,Product B,135.7,27.85
2026-01-14,Product B,137.33,36.39
2026-01-14,Product B,153.89,28.26
2026-01-14,Product B,147.8,39.05
2026-01-14,Product B,113.46,33.99
2026-01-14,Product B,140.9,12.7
2026-01-14,Product B,128.45,10.0
2026-01-14,Product B,159.38,18.79
2026-01-14,Product C,176.63,45.08
2026-01-14,Product C,114.18,20.23
2026-01-14,Product C,119.06,27.23
2026-01-14,Product C,110.78,28.61
2026-01-14,Product C,99.02,14.12
2026-01-14,Product D,54.79,12.93
2026-01-14,Product D,57.93,18.29
2026-01-14,Product D,89.53,34.51
2026-01-15,Product A,146.74,37.93
2026-01-15,Product A,163.56,24.16
2026-01-15,Product A,107.75,23.39
2026-01-15,Product A,172.22,30.08
2026-01-15,Product A,161.14,22.79
2026-01-15,Product A,161.87,31.22
2026-01-15,Product A,184.06,29.44
2026-01-15,Product A,190.88,31.82
2026-01-15,Product A,158.91,28.6
2026-01-15,Product A,140.09,25.68
2026-01-15,Product A,136.07,14.91
2026-01-15,Product A,125.59,19.95
2026-01-15,Product B,131.19,22.31
2026-01-15,Product B,131.08,17.82
2026-01-15,Product B,166.68,36.54
2026-01-15,Product B,108.77,11.95
2026-01-15,Product B,134.79,27.71
2026-01-15,Product C,116.9,22.4
2026-01-15,Product C,62.32,14.7
2026-01-15,Product C,115.99,35.69
2026-01-15,Product C,120.12,16.39
2026-01-15,Product C,114.32,10.0
2026-01-15,Product D,89.56,27.08
2026-01-16,Product A,184.13,43.63
2026-01-16,Product A,161.9,38.2
2026-01-16,Product A,147.03,16.35
2026-01-16,Product A,186.56,19.68
2026-01-16,Product B,155.44,26.19
2026-01-16,Product B,136.04,22.46
2026-01-16,Product B,180.08,27.07
2026-01-16,Product B,134.62,10.0
2026-01-16,Product B,144.07,29.75
2026-01-16,Product B,163.4,28.64
2026-01-16,Product B,166.03,34.07
2026-01-16,Product C,134.6,35.86
2026-01-16,Product C,154.54,44.25
2026-01-16,Product C,162.8,40.77
2026-01-16,Product C,125.03,16.43
2026-01-16,Product D,92.86,27.91
2026-01-16,Product D,35.09,10.0
2026-01-16,Product D,121.45,41.68
2026-01-16,Product D,111.1,37.92
2026-01-17,Product A,181.62,30.97
2026-01-17,Product A,162.07,23.02
2026-01-17,Product A,181.11,37.03
2026-01-17,Product A,145.13,14.37
2026-01-17,Product A,191.0,21.47
2026-01-17,Product A,182.04,43.88
2026-01-17,Product B,163.67,25.13
2026-01-17,Product B,172.28,28.97
2026-01-17,Product B,147.9,22.95
2026-01-17,Product B,133.5,18.32
2026-01-17,Product B,150.97,19.47
2026-01-17,Product B,165.97,33.44
2026-01-17,Product B,169.19,19.73
2026-01-17,Product C,116.32,24.86
2026-01-17,Product C,120.52,35.67
2026-01-17,Product C,103.39,10.0
2026-01-17,Product C,127.11,11.61
2026-01-17,Product C,113.38,34.44
2026-01-17,Product C,132.74,37.54
2026-01-17,Product C,133.65,48.69
2026-01-17,Product C,107.06,26.74
2026-01-17,Product D,132.81,24.97
2026-01-17,Product D,125.96,32.46
2026-01-18,Product A,188.47,17.84
2026-01-18,Product A,167.98,32.23
2026-01-18,Product A,171.14,39.85
2026-01-18,Product A,151.92,10.0
2026-01-18,Product A,187.83,27.63
2026-01-18,Product A,131.31,21.05
2026-01-18,Product A,197.07,23.4
2026-01-18,Product A,221.39,30.93
2026-01-18,Product A,171.91,19.47
2026-01-18,Product A,170.92,27.99
2026-01-18,Product A,137.23,45.94
2026-01-18,Product B,164.84,14.94
2026-01-18,Product B,127.33,21.62
2026-01-18,Product B,154.79,24.23
2026-01-18,Product B,178.42,36.12
2026-01-18,Product B,159.18,17.23
2026-01-18,Product B,182.39,24.58
2026-01-18,Product B,183.23,47.33
2026-01-18,Product C,140.34,21.12
2026-01-18,Product C,113.54,10.0
2026-01-18,Product C,129.09,13.33
2026-01-18,Product C,144.87,41.33
2026-01-18,Product D,90.22,21.78
2026-01-19,Product A,173.53,31.36
2026-01-19,Product A,174.34,37.66
2026-01-19,Product A,182.67,34.59
2026-01-19,Product A,186.19,17.06
2026-01-19,Product A,130.69,21.61
2026-01-19,Product A,165.65,32.8
2026-01-19,Product A,170.44,33.63
2026-01-19,Product A,142.6,24.16
2026-01-19,Product B,108.8,13.12
2026-01-19,Product B,111.97,10.0
2026-01-19,Product B,147.59,29.57
2026-01-19,Product B,154.69,31.12
2026-01-19,Product B,144.74,22.42
2026-01-19,Product B,121.39,17.12
2026-01-19,Product B,115.93,12.95
2026-01-19,Product B,146.96,24.04
2026-01-19,Product C,105.65,20.19
2026-01-19,Product C,121.62,31.23
2026-01-19,Product C,114.84,23.25
2026-01-19,Product C,82.14,22.39
2026-01-19,Product C,104.69,29.01
2026-01-19,Product C,148.96,31.27
2026-01-19,Product C,97.49,21.31
2026-01-19,Product C,127.67,25.56
2026-01-19,Product C,107.59,28.18
2026-01-19,Product C,130.95,26.04
2026-01-19,Product D,98.33,10.0
2026-01-19,Product D,96.78,25.41
2026-01-19,Product D,109.02,24.92
2026-01-20,Product A,215.27,38.47
2026-01-20,Product A,155.95,24.74
2026-01-20,Product A,180.41,18.17
2026-01-20,Product A,157.41,38.24
2026-01-20,Product A,146.99,19.0
2026-01-20,Product A,170.29,31.21
2026-01-20,Product A,156.25,27.18
2026-01-20,Product A,183.37,46.86
2026-01-20,Product A,167.22,28.1
2026-01-20,Product A,203.6,30.22
2026-01-20,Product A,140.86,25.95
2026-01-20,Product A,193.68,35.81
2026-01-20,Product A,167.87,16.95
2026-01-20,Product B,136.48,17.62
2026-01-20,Product B,150.45,29.12
2026-01-20,Product B,154.52,18.45
2026-01-20,Product C,163.8,28.52
2026-01-20,Product C,132.53,36.12
2026-01-20,Product C,136.68,27.23
2026-01-20,Product C,148.14,32.59
2026-01-20,Product D,93.99,26.97
2026-01-20,Product D,90.62,10.0
2026-01-20,Product D,107.52,17.18
2026-01-20,Product D,65.87,10.0
2026-01-20,Product D,101.23,21.5
2026-01-20,Product D,48.08,10.0
2026-01-21,Product A,187.5,40.05
2026-01-21,Product A,109.0,32.4
2026-01-21,Product A,184.0,50.97
2026-01-21,Product B,138.94,28.85
2026-01-21,Product B,168.65,27.97
2026-01-21,Product C,103.32,21.69
2026-01-21,Product C,105.24,22.99
2026-01-21,Product C,97.14,11.13
2026-01-21,Product C,146.9,24.56
2026-01-21,Product C,120.01,34.04
2026-01-21,Product C,140.11,37.18
2026-01-21,Product C,126.66,33.66
2026-01-21,Product C,150.21,36.45
2026-01-21,Product C,79.58,13.28
2026-01-21,Product D,130.64,28.24
2026-01-22,Product A,171.44,40.88
2026-01-22,Product A,135.33,10.0
2026-01-22,Product A,186.93,38.7
2026-01-22,Product A,165.75,31.38
2026-01-22,Product A,186.39,25.18
2026-01-22,Product A,154.45,27.77
2026-01-22,Product A,189.89,22.95
2026-01-22,Product A,165.65,26.21
2026-01-22,Product A,179.2,30.39
2026-01-22,Product B,158.19,31.3
2026-01-22,Product B,190.93,26.48
2026-01-22,Product B,109.37,10.19
2026-01-22,Product B,129.52,14.22
2026-01-22,Product B,147.06,35.02
2026-01-22,Product B,178.87,34.44
2026-01-22,Product B,192.11,29.81
2026-01-22,Product C,142.08,31.42
2026-01-22,Product C,101.74,12.4
2026-01-22,Product C,102.19,25.62
2026-01-22,Product C,127.56,21.66
2026-01-22,Product C,71.36,19.06
2026-01-22,Product C,100.25,27.57
2026-01-22,Product C,103.37,14.84
2026-01-22,Product C,123.37,46.0
2026-01-22,Product D,56.48,10.0
2026-01-22,Product D,39.76,22.59
2026-01-23,Product A,131.35,14.94
2026-01-23,Product A,141.89,23.07
2026-01-23,Product A,174.56,25.65
2026-01-23,Product A,187.1,32.44
2026-01-23,Product A,193.37,30.02
